timestamp,kW,kW_scaled
2022-09-01 04:37:31,0.451,11.369863013698632
2022-09-01 04:38:00,0.474,14.520547945205477
2022-09-01 04:38:31,0.455,11.917808219178085
2022-09-01 04:39:01,0.499,17.945205479452056
2022-09-01 04:39:30,0.455,11.917808219178085
2022-09-01 04:40:01,0.538,23.28767123287672
2022-09-01 04:40:31,0.456,12.054794520547947
2022-09-01 04:41:00,0.521,20.958904109589046
2022-09-01 04:41:31,0.462,12.876712328767127
2022-09-01 04:42:01,0.522,21.09589041095891
2022-09-01 04:42:31,0.451,11.369863013698632
2022-09-01 04:43:00,0.514,20.000000000000004
2022-09-01 04:43:31,0.456,12.054794520547947
2022-09-01 04:44:01,0.481,15.47945205479452
2022-09-01 04:44:30,0.472,14.24657534246575
2022-09-01 04:45:01,0.488,16.438356164383563
2022-09-01 04:45:31,0.459,12.465753424657537
2022-09-01 04:46:00,0.529,22.05479452054795
2022-09-01 04:46:31,0.461,12.739726027397264
2022-09-01 04:47:01,0.508,19.178082191780824
2022-09-01 04:47:30,0.471,14.109589041095887
2022-09-01 04:48:01,0.517,20.41095890410959
2022-09-01 04:48:31,0.467,13.561643835616444
2022-09-01 04:49:00,0.482,15.616438356164384
2022-09-01 04:49:30,0.455,11.917808219178085
2022-09-01 04:50:00,0.542,23.835616438356173
2022-09-01 04:50:31,0.453,11.643835616438357
2022-09-01 04:51:01,0.481,15.47945205479452
2022-09-01 04:51:30,0.469,13.835616438356162
2022-09-01 04:52:00,0.478,15.06849315068493
2022-09-01 04:52:30,0.462,12.876712328767127
2022-09-01 04:53:01,0.522,21.09589041095891
2022-09-01 04:53:30,0.458,12.328767123287674
2022-09-01 04:54:01,0.456,12.054794520547947
2022-09-01 04:54:31,0.455,11.917808219178085
2022-09-01 04:55:00,0.54,23.561643835616444
2022-09-01 04:55:31,0.457,12.19178082191781
2022-09-01 04:56:01,0.525,21.5068493150685
2022-09-01 04:56:30,0.456,12.054794520547947
2022-09-01 04:57:01,0.485,16.027397260273972
2022-09-01 04:57:31,0.464,13.150684931506852
2022-09-01 04:58:01,0.49,16.71232876712329
2022-09-01 04:58:30,0.454,11.780821917808222
2022-09-01 04:59:01,0.471,14.109589041095887
2022-09-01 04:59:31,0.479,15.205479452054792
2022-09-01 05:00:00,0.506,18.9041095890411
2022-09-01 05:00:31,0.456,12.054794520547947
2022-09-01 05:01:00,0.497,17.67123287671233
2022-09-01 05:01:31,0.451,11.369863013698632
2022-09-01 05:02:01,0.525,21.5068493150685
2022-09-01 05:02:30,0.466,13.42465753424658
2022-09-01 05:03:01,0.521,20.958904109589046
2022-09-01 05:03:31,0.46,12.602739726027401
2022-09-01 05:04:00,0.526,21.643835616438363
2022-09-01 05:04:31,0.451,11.369863013698632
2022-09-01 05:05:00,0.536,23.013698630136993
2022-09-01 05:05:30,0.457,12.19178082191781
2022-09-01 05:06:01,0.478,15.06849315068493
2022-09-01 05:06:31,0.457,12.19178082191781
2022-09-01 05:07:01,0.524,21.369863013698634
2022-09-01 05:07:31,0.476,14.794520547945204
2022-09-01 05:08:00,0.52,20.821917808219183
2022-09-01 05:08:31,0.453,11.643835616438357
2022-09-01 05:09:01,0.491,16.84931506849315
2022-09-01 05:09:30,0.469,13.835616438356162
2022-09-01 05:10:01,0.535,22.87671232876713
2022-09-01 05:10:30,0.463,13.01369863013699
2022-09-01 05:11:00,0.526,21.643835616438363
2022-09-01 05:11:31,0.456,12.054794520547947
2022-09-01 05:12:00,0.472,14.24657534246575
2022-09-01 05:12:30,0.46,12.602739726027401
2022-09-01 05:13:01,0.467,13.561643835616444
2022-09-01 05:13:30,0.464,13.150684931506852
2022-09-01 05:14:00,0.476,14.794520547945204
2022-09-01 05:14:31,0.458,12.328767123287674
2022-09-01 05:15:00,0.518,20.547945205479458
2022-09-01 05:15:31,0.46,12.602739726027401
2022-09-01 05:16:00,0.51,19.45205479452055
2022-09-01 05:16:30,0.457,12.19178082191781
2022-09-01 05:17:01,0.518,20.547945205479458
2022-09-01 05:17:31,0.494,17.26027397260274
2022-09-01 05:18:00,0.518,20.547945205479458
2022-09-01 05:18:31,0.473,14.383561643835614
2022-09-01 05:19:01,0.518,20.547945205479458
2022-09-01 05:19:30,0.468,13.698630136986306
2022-09-01 05:20:01,0.503,18.493150684931507
2022-09-01 05:20:30,0.469,13.835616438356162
2022-09-01 05:21:00,0.49,16.71232876712329
2022-09-01 05:21:31,0.456,12.054794520547947
2022-09-01 05:22:00,0.488,16.438356164383563
2022-09-01 05:22:30,0.464,13.150684931506852
2022-09-01 05:23:01,0.511,19.589041095890416
2022-09-01 05:23:31,0.453,11.643835616438357
2022-09-01 05:24:01,0.493,17.123287671232877
2022-09-01 05:24:30,0.47,13.972602739726025
2022-09-01 05:25:01,0.521,20.958904109589046
2022-09-01 05:25:30,0.459,12.465753424657537
2022-09-01 05:26:01,0.51,19.45205479452055
2022-09-01 05:26:30,0.467,13.561643835616444
2022-09-01 05:27:00,0.495,17.397260273972606
2022-09-01 05:27:31,0.46,12.602739726027401
2022-09-01 05:28:00,0.507,19.04109589041096
2022-09-01 05:28:30,0.462,12.876712328767127
2022-09-01 05:29:00,0.523,21.23287671232877
2022-09-01 05:29:31,0.46,12.602739726027401
2022-09-01 05:30:00,0.545,24.24657534246576
2022-09-01 05:30:30,0.466,13.42465753424658
2022-09-01 05:31:01,0.529,22.05479452054795
2022-09-01 05:31:31,0.471,14.109589041095887
2022-09-01 05:32:00,0.528,21.917808219178088
2022-09-01 05:32:31,0.459,12.465753424657537
2022-09-01 05:33:01,0.526,21.643835616438363
2022-09-01 05:33:30,0.46,12.602739726027401
2022-09-01 05:34:00,0.524,21.369863013698634
2022-09-01 05:34:31,0.459,12.465753424657537
2022-09-01 05:35:01,0.526,21.643835616438363
2022-09-01 05:35:30,0.457,12.19178082191781
2022-09-01 05:36:01,0.491,16.84931506849315
2022-09-01 05:36:30,0.468,13.698630136986306
2022-09-01 05:37:01,0.525,21.5068493150685
2022-09-01 05:37:31,0.459,12.465753424657537
2022-09-01 05:38:00,0.471,14.109589041095887
2022-09-01 05:38:30,0.459,12.465753424657537
2022-09-01 05:39:01,0.456,12.054794520547947
2022-09-01 05:39:31,0.459,12.465753424657537
2022-09-01 05:40:00,0.54,23.561643835616444
2022-09-01 05:40:30,0.454,11.780821917808222
2022-09-01 05:41:01,0.517,20.41095890410959
2022-09-01 05:41:30,0.474,14.520547945205477
2022-09-01 05:42:00,0.511,19.589041095890416
2022-09-01 05:42:30,0.465,13.287671232876717
2022-09-01 05:43:01,0.514,20.000000000000004
2022-09-01 05:43:31,0.465,13.287671232876717
2022-09-01 05:44:00,0.519,20.68493150684932
2022-09-01 05:44:31,0.474,14.520547945205477
2022-09-01 05:45:01,0.526,21.643835616438363
2022-09-01 05:45:30,0.467,13.561643835616444
2022-09-01 05:46:01,0.526,21.643835616438363
2022-09-01 05:46:30,0.449,11.095890410958905
2022-09-01 05:47:01,0.526,21.643835616438363
2022-09-01 05:47:30,0.468,13.698630136986306
2022-09-01 05:48:01,0.528,21.917808219178088
2022-09-01 05:48:30,0.459,12.465753424657537
2022-09-01 05:49:01,0.527,21.780821917808225
2022-09-01 05:49:31,0.459,12.465753424657537
2022-09-01 05:50:00,0.538,23.28767123287672
2022-09-01 05:50:31,0.464,13.150684931506852
2022-09-01 05:51:01,0.458,12.328767123287674
2022-09-01 05:51:30,0.456,12.054794520547947
2022-09-01 05:52:01,0.524,21.369863013698634
2022-09-01 05:52:31,0.464,13.150684931506852
2022-09-01 05:53:00,0.462,12.876712328767127
2022-09-01 05:53:31,0.449,11.095890410958905
2022-09-01 05:54:01,0.475,14.65753424657534
2022-09-01 05:54:30,0.473,14.383561643835614
2022-09-01 05:55:00,0.498,17.808219178082194
2022-09-01 05:55:31,0.466,13.42465753424658
2022-09-01 05:56:01,0.519,20.68493150684932
2022-09-01 05:56:30,0.479,15.205479452054792
2022-09-01 05:57:01,0.484,15.89041095890411
2022-09-01 05:57:31,0.457,12.19178082191781
2022-09-01 05:58:01,0.522,21.09589041095891
2022-09-01 05:58:30,0.463,13.01369863013699
2022-09-01 05:59:01,0.527,21.780821917808225
2022-09-01 05:59:31,0.455,11.917808219178085
2022-09-01 06:00:00,0.534,22.739726027397268
2022-09-01 06:00:31,0.458,12.328767123287674
2022-09-01 06:01:00,0.513,19.86301369863014
2022-09-01 06:01:31,0.458,12.328767123287674
2022-09-01 06:02:01,0.53,22.191780821917817
2022-09-01 06:02:30,0.461,12.739726027397264
2022-09-01 06:03:01,0.5,18.08219178082192
2022-09-01 06:03:31,0.462,12.876712328767127
2022-09-01 06:04:00,0.523,21.23287671232877
2022-09-01 06:04:30,0.463,13.01369863013699
2022-09-01 06:05:01,0.523,21.23287671232877
2022-09-01 06:05:31,0.464,13.150684931506852
2022-09-01 06:06:00,0.492,16.986301369863014
2022-09-01 06:06:30,0.455,11.917808219178085
2022-09-01 06:07:01,0.522,21.09589041095891
2022-09-01 06:07:31,0.458,12.328767123287674
2022-09-01 06:08:00,0.518,20.547945205479458
2022-09-01 06:08:31,0.469,13.835616438356162
2022-09-01 06:09:00,0.456,12.054794520547947
2022-09-01 06:09:31,0.458,12.328767123287674
2022-09-01 06:10:01,0.495,17.397260273972606
2022-09-01 06:10:30,0.456,12.054794520547947
2022-09-01 06:11:00,0.477,14.931506849315067
2022-09-01 06:11:31,0.452,11.506849315068495
2022-09-01 06:12:00,0.469,13.835616438356162
2022-09-01 06:12:30,0.467,13.561643835616444
2022-09-01 06:13:01,0.494,17.26027397260274
2022-09-01 06:13:30,0.483,15.753424657534245
2022-09-01 06:14:00,0.506,18.9041095890411
2022-09-01 06:14:31,0.456,12.054794520547947
2022-09-01 06:15:00,0.479,15.205479452054792
2022-09-01 06:15:31,0.466,13.42465753424658
2022-09-01 06:16:01,0.519,20.68493150684932
2022-09-01 06:16:30,0.464,13.150684931506852
2022-09-01 06:17:01,0.524,21.369863013698634
2022-09-01 06:17:31,0.453,11.643835616438357
2022-09-01 06:18:00,0.516,20.27397260273973
2022-09-01 06:18:31,0.465,13.287671232876717
2022-09-01 06:19:01,0.487,16.301369863013697
2022-09-01 06:19:30,0.468,13.698630136986306
2022-09-01 06:20:00,0.542,23.835616438356173
2022-09-01 06:20:31,0.489,16.575342465753423
2022-09-01 06:21:01,0.493,17.123287671232877
2022-09-01 06:21:30,0.471,14.109589041095887
2022-09-01 06:22:01,0.49,16.71232876712329
2022-09-01 06:22:31,0.459,12.465753424657537
2022-09-01 06:23:00,0.519,20.68493150684932
2022-09-01 06:23:31,0.457,12.19178082191781
2022-09-01 06:24:01,0.493,17.123287671232877
2022-09-01 06:24:30,0.476,14.794520547945204
2022-09-01 06:25:01,0.459,12.465753424657537
2022-09-01 06:25:31,0.458,12.328767123287674
2022-09-01 06:26:00,0.531,22.328767123287676
2022-09-01 06:26:30,0.469,13.835616438356162
2022-09-01 06:27:01,0.529,22.05479452054795
2022-09-01 06:27:31,0.463,13.01369863013699
2022-09-01 06:28:00,0.5,18.08219178082192
2022-09-01 06:28:31,0.456,12.054794520547947
2022-09-01 06:29:01,0.519,20.68493150684932
2022-09-01 06:29:30,0.456,12.054794520547947
2022-09-01 06:30:01,0.507,19.04109589041096
2022-09-01 06:30:31,0.461,12.739726027397264
2022-09-01 06:31:00,0.529,22.05479452054795
2022-09-01 06:31:31,0.457,12.19178082191781
2022-09-01 06:32:01,0.508,19.178082191780824
2022-09-01 06:32:30,0.468,13.698630136986306
2022-09-01 06:33:01,0.465,13.287671232876717
2022-09-01 06:33:31,0.451,11.369863013698632
2022-09-01 06:34:00,0.526,21.643835616438363
2022-09-01 06:34:31,0.465,13.287671232876717
2022-09-01 06:35:01,0.546,24.383561643835627
2022-09-01 06:35:30,0.461,12.739726027397264
2022-09-01 06:36:01,0.52,20.821917808219183
2022-09-01 06:36:31,0.461,12.739726027397264
2022-09-01 06:37:00,0.52,20.821917808219183
2022-09-01 06:37:30,0.458,12.328767123287674
2022-09-01 06:38:01,0.474,14.520547945205477
2022-09-01 06:38:31,0.478,15.06849315068493
2022-09-01 06:39:01,0.523,21.23287671232877
2022-09-01 06:39:30,0.457,12.19178082191781
2022-09-01 06:40:01,0.533,22.6027397260274
2022-09-01 06:40:31,0.471,14.109589041095887
2022-09-01 06:41:01,0.515,20.136986301369866
2022-09-01 06:41:30,0.474,14.520547945205477
2022-09-01 06:42:01,0.48,15.342465753424655
2022-09-01 06:42:30,0.466,13.42465753424658
2022-09-01 06:43:01,0.477,14.931506849315067
2022-09-01 06:43:30,0.455,11.917808219178085
2022-09-01 06:44:00,0.524,21.369863013698634
2022-09-01 06:44:31,0.466,13.42465753424658
2022-09-01 06:45:00,0.457,12.19178082191781
2022-09-01 06:45:30,0.459,12.465753424657537
2022-09-01 06:46:01,0.52,20.821917808219183
2022-09-01 06:46:31,0.457,12.19178082191781
2022-09-01 06:47:01,0.468,13.698630136986306
2022-09-01 06:47:30,0.454,11.780821917808222
2022-09-01 06:48:01,0.471,14.109589041095887
2022-09-01 06:48:31,0.474,14.520547945205477
2022-09-01 06:49:01,0.473,14.383561643835614
2022-09-01 06:49:31,0.46,12.602739726027401
2022-09-01 06:50:00,0.53,22.191780821917817
2022-09-01 06:50:31,0.454,11.780821917808222
2022-09-01 06:51:01,0.523,21.23287671232877
2022-09-01 06:51:31,0.453,11.643835616438357
2022-09-01 06:52:00,0.527,21.780821917808225
2022-09-01 06:52:31,0.46,12.602739726027401
2022-09-01 06:53:01,0.518,20.547945205479458
2022-09-01 06:53:31,0.457,12.19178082191781
2022-09-01 06:54:00,0.507,19.04109589041096
2022-09-01 06:54:30,0.459,12.465753424657537
2022-09-01 06:55:01,0.516,20.27397260273973
2022-09-01 06:55:30,0.466,13.42465753424658
2022-09-01 06:56:00,0.457,12.19178082191781
2022-09-01 06:56:31,0.458,12.328767123287674
2022-09-01 06:57:01,0.515,20.136986301369866
2022-09-01 06:57:30,0.457,12.19178082191781
2022-09-01 06:58:00,0.521,20.958904109589046
2022-09-01 06:58:31,0.469,13.835616438356162
2022-09-01 06:59:01,0.478,15.06849315068493
2022-09-01 06:59:30,0.47,13.972602739726025
2022-09-01 07:00:00,0.55,24.931506849315078
2022-09-01 07:00:31,0.468,13.698630136986306
2022-09-01 07:01:01,0.503,18.493150684931507
2022-09-01 07:01:30,0.468,13.698630136986306
2022-09-01 07:02:01,0.477,14.931506849315067
2022-09-01 07:02:30,0.458,12.328767123287674
2022-09-01 07:03:00,0.523,21.23287671232877
2022-09-01 07:03:31,0.454,11.780821917808222
2022-09-01 07:04:00,0.517,20.41095890410959
2022-09-01 07:04:30,0.472,14.24657534246575
2022-09-01 07:05:00,0.502,18.356164383561648
2022-09-01 07:05:31,0.465,13.287671232876717
2022-09-01 07:06:00,0.514,20.000000000000004
2022-09-01 07:06:30,0.48,15.342465753424655
2022-09-01 07:07:01,0.526,21.643835616438363
2022-09-01 07:07:30,0.454,11.780821917808222
2022-09-01 07:08:01,0.472,14.24657534246575
2022-09-01 07:08:31,0.47,13.972602739726025
2022-09-01 07:09:00,0.494,17.26027397260274
2022-09-01 07:09:31,0.462,12.876712328767127
2022-09-01 07:10:00,0.481,15.47945205479452
2022-09-01 07:10:30,0.458,12.328767123287674
2022-09-01 07:11:01,0.523,21.23287671232877
2022-09-01 07:11:30,0.474,14.520547945205477
2022-09-01 07:12:01,0.517,20.41095890410959
2022-09-01 07:12:31,0.461,12.739726027397264
2022-09-01 07:13:01,0.514,20.000000000000004
2022-09-01 07:13:30,0.474,14.520547945205477
2022-09-01 07:14:01,0.528,21.917808219178088
2022-09-01 07:14:31,0.463,13.01369863013699
2022-09-01 07:15:00,0.507,19.04109589041096
2022-09-01 07:15:31,0.455,11.917808219178085
2022-09-01 07:16:00,0.504,18.630136986301373
2022-09-01 07:16:30,0.456,12.054794520547947
2022-09-01 07:17:01,0.523,21.23287671232877
2022-09-01 07:17:30,0.465,13.287671232876717
2022-09-01 07:18:01,0.524,21.369863013698634
2022-09-01 07:18:31,0.453,11.643835616438357
2022-09-01 07:19:01,0.478,15.06849315068493
2022-09-01 07:19:30,0.477,14.931506849315067
2022-09-01 07:20:00,0.505,18.767123287671236
2022-09-01 07:20:31,0.455,11.917808219178085
2022-09-01 07:21:00,0.475,14.65753424657534
2022-09-01 07:21:30,0.455,11.917808219178085
2022-09-01 07:22:01,0.515,20.136986301369866
2022-09-01 07:22:31,0.463,13.01369863013699
2022-09-01 07:23:01,0.517,20.41095890410959
2022-09-01 07:23:30,0.454,11.780821917808222
2022-09-01 07:24:01,0.529,22.05479452054795
2022-09-01 07:24:31,0.463,13.01369863013699
2022-09-01 07:25:00,0.496,17.534246575342465
2022-09-01 07:25:30,0.459,12.465753424657537
2022-09-01 07:26:01,0.492,16.986301369863014
2022-09-01 07:26:31,0.453,11.643835616438357
2022-09-01 07:27:00,0.491,16.84931506849315
2022-09-01 07:27:31,0.456,12.054794520547947
2022-09-01 07:28:01,0.505,18.767123287671236
2022-09-01 07:28:30,0.468,13.698630136986306
2022-09-01 07:29:01,0.5,18.08219178082192
2022-09-01 07:29:31,0.456,12.054794520547947
2022-09-01 07:30:00,0.507,19.04109589041096
2022-09-01 07:30:30,0.467,13.561643835616444
2022-09-01 07:31:01,0.467,13.561643835616444
2022-09-01 07:31:31,0.468,13.698630136986306
2022-09-01 07:32:01,0.521,20.958904109589046
2022-09-01 07:32:30,0.475,14.65753424657534
2022-09-01 07:33:01,0.478,15.06849315068493
2022-09-01 07:33:31,0.466,13.42465753424658
2022-09-01 07:34:00,0.486,16.164383561643834
2022-09-01 07:34:31,0.471,14.109589041095887
2022-09-01 07:35:00,0.48,15.342465753424655
2022-09-01 07:35:31,0.46,12.602739726027401
2022-09-01 07:36:00,0.491,16.84931506849315
2022-09-01 07:36:30,0.476,14.794520547945204
2022-09-01 07:37:01,0.493,17.123287671232877
2022-09-01 07:37:31,0.466,13.42465753424658
2022-09-01 07:38:01,0.517,20.41095890410959
2022-09-01 07:38:31,0.447,10.82191780821918
2022-09-01 07:39:01,0.519,20.68493150684932
2022-09-01 07:39:30,0.454,11.780821917808222
2022-09-01 07:40:01,0.527,21.780821917808225
2022-09-01 07:40:31,0.454,11.780821917808222
2022-09-01 07:41:00,0.516,20.27397260273973
2022-09-01 07:41:30,0.462,12.876712328767127
2022-09-01 07:42:01,0.519,20.68493150684932
2022-09-01 07:42:31,0.464,13.150684931506852
2022-09-01 07:43:00,0.502,18.356164383561648
2022-09-01 07:43:31,0.456,12.054794520547947
2022-09-01 07:44:01,0.472,14.24657534246575
2022-09-01 07:44:30,0.45,11.232876712328768
2022-09-01 07:45:01,0.555,25.616438356164394
2022-09-01 07:45:31,0.453,11.643835616438357
2022-09-01 07:46:00,0.474,14.520547945205477
2022-09-01 07:46:30,0.462,12.876712328767127
2022-09-01 07:47:01,0.521,20.958904109589046
2022-09-01 07:47:31,0.456,12.054794520547947
2022-09-01 07:48:00,0.502,18.356164383561648
2022-09-01 07:48:31,0.474,14.520547945205477
2022-09-01 07:49:00,0.511,19.589041095890416
2022-09-01 07:49:30,0.456,12.054794520547947
2022-09-01 07:50:01,0.49,16.71232876712329
2022-09-01 07:50:30,0.479,15.205479452054792
2022-09-01 07:51:00,0.518,20.547945205479458
2022-09-01 07:51:30,0.48,15.342465753424655
2022-09-01 07:52:01,0.529,22.05479452054795
2022-09-01 07:52:31,0.47,13.972602739726025
2022-09-01 07:53:00,0.48,15.342465753424655
2022-09-01 07:53:30,0.459,12.465753424657537
2022-09-01 07:54:01,0.528,21.917808219178088
2022-09-01 07:54:31,0.476,14.794520547945204
2022-09-01 07:55:00,0.546,24.383561643835627
2022-09-01 07:55:30,0.459,12.465753424657537
2022-09-01 07:56:01,0.528,21.917808219178088
2022-09-01 07:56:30,0.457,12.19178082191781
2022-09-01 07:57:01,0.515,20.136986301369866
2022-09-01 07:57:31,0.46,12.602739726027401
2022-09-01 07:58:00,0.463,13.01369863013699
2022-09-01 07:58:30,0.478,15.06849315068493
2022-09-01 07:59:00,0.517,20.41095890410959
2022-09-01 07:59:30,0.477,14.931506849315067
2022-09-01 08:00:01,0.504,18.630136986301373
2022-09-01 08:00:31,0.453,11.643835616438357
2022-09-01 08:01:01,0.517,20.41095890410959
2022-09-01 08:01:31,0.456,12.054794520547947
2022-09-01 08:02:00,0.508,19.178082191780824
2022-09-01 08:02:30,0.461,12.739726027397264
2022-09-01 08:03:01,0.488,16.438356164383563
2022-09-01 08:03:31,0.469,13.835616438356162
2022-09-01 08:04:00,0.518,20.547945205479458
2022-09-01 08:04:31,0.467,13.561643835616444
2022-09-01 08:05:00,0.551,25.06849315068494
2022-09-01 08:05:31,0.465,13.287671232876717
2022-09-01 08:06:01,0.524,21.369863013698634
2022-09-01 08:06:30,0.463,13.01369863013699
2022-09-01 08:07:01,0.504,18.630136986301373
2022-09-01 08:07:31,0.46,12.602739726027401
2022-09-01 08:08:00,0.485,16.027397260273972
2022-09-01 08:08:31,0.458,12.328767123287674
2022-09-01 08:09:00,0.463,13.01369863013699
2022-09-01 08:09:30,0.463,13.01369863013699
2022-09-01 08:10:00,0.487,16.301369863013697
2022-09-01 08:10:31,0.462,12.876712328767127
2022-09-01 08:11:00,0.467,13.561643835616444
2022-09-01 08:11:30,0.473,14.383561643835614
2022-09-01 08:12:01,0.533,22.6027397260274
2022-09-01 08:12:30,0.466,13.42465753424658
2022-09-01 08:13:00,0.477,14.931506849315067
2022-09-01 08:13:31,0.457,12.19178082191781
2022-09-01 08:14:00,0.529,22.05479452054795
2022-09-01 08:14:31,0.458,12.328767123287674
2022-09-01 08:15:01,0.528,21.917808219178088
2022-09-01 08:15:30,0.476,14.794520547945204
2022-09-01 08:16:01,0.478,15.06849315068493
2022-09-01 08:16:31,0.462,12.876712328767127
2022-09-01 08:17:01,0.476,14.794520547945204
2022-09-01 08:17:30,0.458,12.328767123287674
2022-09-01 08:18:01,0.52,20.821917808219183
2022-09-01 08:18:31,0.455,11.917808219178085
2022-09-01 08:19:00,0.473,14.383561643835614
2022-09-01 08:19:30,0.48,15.342465753424655
2022-09-01 08:20:01,0.507,19.04109589041096
2022-09-01 08:20:30,0.449,11.095890410958905
2022-09-01 08:21:01,0.473,14.383561643835614
2022-09-01 08:21:30,0.452,11.506849315068495
2022-09-01 08:22:01,0.516,20.27397260273973
2022-09-01 08:22:30,0.455,11.917808219178085
2022-09-01 08:23:01,0.516,20.27397260273973
2022-09-01 08:23:30,0.46,12.602739726027401
2022-09-01 08:24:01,0.514,20.000000000000004
2022-09-01 08:24:31,0.453,11.643835616438357
2022-09-01 08:25:01,0.53,22.191780821917817
2022-09-01 08:25:30,0.456,12.054794520547947
2022-09-01 08:26:01,0.532,22.465753424657542
2022-09-01 08:26:31,0.472,14.24657534246575
2022-09-01 08:27:01,0.504,18.630136986301373
2022-09-01 08:27:30,0.464,13.150684931506852
2022-09-01 08:28:01,0.494,17.26027397260274
2022-09-01 08:28:31,0.451,11.369863013698632
2022-09-01 08:29:00,0.491,16.84931506849315
2022-09-01 08:29:31,0.458,12.328767123287674
2022-09-01 08:30:01,0.532,22.465753424657542
2022-09-01 08:30:30,0.472,14.24657534246575
2022-09-01 08:31:01,0.506,18.9041095890411
2022-09-01 08:31:31,0.453,11.643835616438357
2022-09-01 08:32:00,0.524,21.369863013698634
2022-09-01 08:32:30,0.468,13.698630136986306
2022-09-01 08:33:00,0.526,21.643835616438363
2022-09-01 08:33:31,0.465,13.287671232876717
2022-09-01 08:34:01,0.523,21.23287671232877
2022-09-01 08:34:31,0.47,13.972602739726025
2022-09-01 08:35:00,0.51,19.45205479452055
2022-09-01 08:35:30,0.469,13.835616438356162
2022-09-01 08:36:01,0.521,20.958904109589046
2022-09-01 08:36:31,0.465,13.287671232876717
2022-09-01 08:37:00,0.53,22.191780821917817
2022-09-01 08:37:31,0.459,12.465753424657537
2022-09-01 08:38:01,0.515,20.136986301369866
2022-09-01 08:38:31,0.458,12.328767123287674
2022-09-01 08:39:00,0.517,20.41095890410959
2022-09-01 08:39:31,0.458,12.328767123287674
2022-09-01 08:40:00,0.534,22.739726027397268
2022-09-01 08:40:30,0.474,14.520547945205477
2022-09-01 08:41:01,0.526,21.643835616438363
2022-09-01 08:41:30,0.453,11.643835616438357
2022-09-01 08:42:00,0.509,19.31506849315069
2022-09-01 08:42:31,0.452,11.506849315068495
2022-09-01 08:43:00,0.488,16.438356164383563
2022-09-01 08:43:31,0.467,13.561643835616444
2022-09-01 08:44:00,0.499,17.945205479452056
2022-09-01 08:44:31,0.477,14.931506849315067
2022-09-01 08:45:01,0.525,21.5068493150685
2022-09-01 08:45:31,0.469,13.835616438356162
2022-09-01 08:46:01,0.483,15.753424657534245
2022-09-01 08:46:31,0.471,14.109589041095887
2022-09-01 08:47:01,0.509,19.31506849315069
2022-09-01 08:47:30,0.473,14.383561643835614
2022-09-01 08:48:01,0.52,20.821917808219183
2022-09-01 08:48:31,0.452,11.506849315068495
2022-09-01 08:49:00,0.453,11.643835616438357
2022-09-01 08:49:31,0.471,14.109589041095887
2022-09-01 08:50:01,0.53,22.191780821917817
2022-09-01 08:50:30,0.455,11.917808219178085
2022-09-01 08:51:01,0.525,21.5068493150685
2022-09-01 08:51:31,0.47,13.972602739726025
2022-09-01 08:52:01,0.511,19.589041095890416
2022-09-01 08:52:30,0.476,14.794520547945204
2022-09-01 08:53:01,0.519,20.68493150684932
2022-09-01 08:53:31,0.464,13.150684931506852
2022-09-01 08:54:01,0.528,21.917808219178088
2022-09-01 08:54:30,0.463,13.01369863013699
2022-09-01 08:55:01,0.529,22.05479452054795
2022-09-01 08:55:31,0.469,13.835616438356162
2022-09-01 08:56:00,0.526,21.643835616438363
2022-09-01 08:56:31,0.477,14.931506849315067
2022-09-01 08:57:01,0.519,20.68493150684932
2022-09-01 08:57:30,0.471,14.109589041095887
2022-09-01 08:58:01,0.463,13.01369863013699
2022-09-01 08:58:31,0.452,11.506849315068495
2022-09-01 08:59:00,0.471,14.109589041095887
2022-09-01 08:59:30,0.456,12.054794520547947
2022-09-01 09:00:01,0.491,16.84931506849315
2022-09-01 09:00:31,0.469,13.835616438356162
2022-09-01 09:01:00,0.53,22.191780821917817
2022-09-01 09:01:30,0.454,11.780821917808222
2022-09-01 09:02:00,0.486,16.164383561643834
2022-09-01 09:02:30,0.485,16.027397260273972
2022-09-01 09:03:01,0.523,21.23287671232877
2022-09-01 09:03:30,0.464,13.150684931506852
2022-09-01 09:04:00,0.513,19.86301369863014
2022-09-01 09:04:31,0.457,12.19178082191781
2022-09-01 09:05:00,0.522,21.09589041095891
2022-09-01 09:05:31,0.456,12.054794520547947
2022-09-01 09:06:00,0.522,21.09589041095891
2022-09-01 09:06:31,0.457,12.19178082191781
2022-09-01 09:07:01,0.526,21.643835616438363
2022-09-01 09:07:30,0.453,11.643835616438357
2022-09-01 09:08:00,0.529,22.05479452054795
2022-09-01 09:08:31,0.456,12.054794520547947
2022-09-01 09:09:00,0.516,20.27397260273973
2022-09-01 09:09:30,0.467,13.561643835616444
2022-09-01 09:10:01,0.512,19.726027397260278
2022-09-01 09:10:31,0.478,15.06849315068493
2022-09-01 09:11:00,0.518,20.547945205479458
2022-09-01 09:11:31,0.456,12.054794520547947
2022-09-01 09:12:01,0.474,14.520547945205477
2022-09-01 09:12:31,0.471,14.109589041095887
2022-09-01 09:13:01,0.48,15.342465753424655
2022-09-01 09:13:31,0.459,12.465753424657537
2022-09-01 09:14:00,0.513,19.86301369863014
2022-09-01 09:14:31,0.469,13.835616438356162
2022-09-01 09:15:01,0.544,24.109589041095898
2022-09-01 09:15:30,0.467,13.561643835616444
2022-09-01 09:16:01,0.516,20.27397260273973
2022-09-01 09:16:30,0.466,13.42465753424658
